Job_position,Company,Location,requirements,posting_frequency,min_sal,max_sal,avg_yearly_sal,monthly_sal,job_title,jr,na,senior,State,job_openings,job_descr_len,redux,net,js,server,css,sql,angular,java,stack,testing,javascript,python,c++,ai,rest,app,react,nodejs,php,ui,database,mvc,ux,unity,html,mobile,mysql,flutter,graphic,apis,cloud,debugging,food,architecture,b2b,healthcare,security,pwas,version,typescript,ios,game,mongo,oops,restful,financial,jquery,iot,bootstrap,freelance,word,aws,git,ruby
php,Easyjobs Recruitment,"Kochi, Kerala",na,1.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Kerala,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Awapal Solutions,"Noida, Uttar Pradesh",c# database,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,DXC,"Chennai, Tamil Nadu",na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Tamil Nadu,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Arbor Financial Systems,"Chandigarh, Chandigarh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Chandigarh,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,GLOBAL SERVICES,"Bhayandar, Maharashtra",testing testing c# server,1.0,350000.0,550000.0,450000.0,37500.0,na,0,1,0,Maharashtra,1,154,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactjs,Secure Learning,"Udaipur, Rajasthan",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Rajasthan,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net c#,Kreloses,Remote,na,1.0,360000.0,648000.0,504000.0,42000.0,na,0,1,0,Remote,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c++,ION,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,2,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Ortu Software Pvt Ltd,"Noida, Uttar Pradesh",php,1.0,350000.0,500000.0,425000.0,35416.666666666664,na,0,1,0,Uttar Pradesh,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,ECS Fin,India,sql,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,1,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Algoworks Solutions,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js,Algoworks Solutions,"Noida, Uttar Pradesh",javascript,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,3,154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Barclays,"Pune, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,La Exactlly Software Pvt. Ltd,"Salt Lake City, West Bengal",na,1.0,180000.0,264000.0,222000.0,18500.0,jr,1,0,0,West Bengal,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular js,Parity InfoTech Solutions,"Patper Ganj, Delhi",js,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Edure,"Thiruvananthapuram, Kerala",na,1.0,96000.0,120000.0,108000.0,9000.0,jr,1,0,0,Kerala,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Confer Global,"Pune, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Mectoi Technologies,India,mvc,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,India,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react,FarEye,"Noida, Uttar Pradesh",react react,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,Skill Deck,"Bengaluru, Karnataka",na,1.0,379303.0,1481471.0,930387.0,77532.25,na,0,1,0,Karnataka,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,inlogic,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,Afrin Sithara J (Proprietor Of Shahi India Co),"Indore, Madhya Pradesh",java,1.0,150000.0,250000.0,200000.0,16666.666666666668,na,0,1,0,Madhya Pradesh,2,148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Easy Solution,"Delhi, Delhi",net,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Creaive panda,"Ernakulam, Kerala",php mysql server,1.0,300000.0,300000.0,300000.0,25000.0,na,0,1,0,Kerala,1,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python,Ezyschooling,"Delhi, Delhi",na,1.0,240000.0,360000.0,300000.0,25000.0,na,0,1,0,Delhi,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Succeed Technologies,"Bengaluru, Karnataka",na,1.0,180000.0,420000.0,300000.0,25000.0,na,0,1,0,Karnataka,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Coreapp,Remote,na,14.0,0.0,0.0,0.0,0.0,na,0,1,0,Remote,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Rejola IT Services,"Chennai, Tamil Nadu",na,116.0,240000.0,300000.0,270000.0,22500.0,na,0,1,0,Tamil Nadu,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Hitachi Vantara,"Hyderabad, Telangana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Telangana,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Happay,"Bengaluru, Karnataka",na,1.0,700000.0,1000000.0,850000.0,70833.33333333331,na,0,1,0,Karnataka,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Seven Lakes Technologies,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Nile Technologies,"Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
database,Sertel Freelancing Firm,"Pune, Maharashtra",database,1.0,180000.0,240000.0,210000.0,17500.0,na,0,1,0,Maharashtra,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Future India Services,"Jaipur, Rajasthan",cloud,1.0,300000.0,700000.0,500000.0,41666.66666666666,na,0,1,0,Rajasthan,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Vebsigns Technologies,"Pune, Maharashtra",php stack,1.0,240000.0,240000.0,240000.0,20000.0,na,0,1,0,Maharashtra,1,151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Technest technology,"Chennai, Tamil Nadu",na,1.0,204000.0,216000.0,210000.0,17500.0,na,0,1,0,Tamil Nadu,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
analyst graphic,Vudum Srinu (Proprietor Of Suncity Star Technology...,"Hyderabad, Telangana",python aws,1.0,350000.0,350000.0,350000.0,29166.66666666667,na,0,1,0,Telangana,1,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
na,Softcore Infotech,"New Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php stack,RETREATS FOR ME,"Rajouri Garden, Delhi, Delhi",stack,33.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,AppsInvo,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack nodejs docker sql,Jobsrefer,"Bengaluru, Karnataka",na,1.0,3523632.0,7047264.0,5285448.0,440454.0,na,0,1,0,Karnataka,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flutter,Massive Foundation,"Delhi, Delhi",app,1.0,480000.0,720120.0,600060.0,50005.0,na,0,1,0,Delhi,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Reebrands Technologies,"Indore, Madhya Pradesh",mobile app mobile,590.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Madhya Pradesh,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,C2L Biz,"Mumbai, Maharashtra",java,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,BMC Software,"Pune, Maharashtra",na,1431.0,0.0,0.0,0.0,0.0,senior,0,0,1,Maharashtra,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sql,WSD Consultant,"Bengaluru, Karnataka",architecture database,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,3,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ui,RightData Technologies,"Hyderabad, Telangana",na,1.0,300000.0,800000.0,550000.0,45833.33333333334,na,0,1,0,Telangana,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Exclusife,"Noida, Uttar Pradesh",css,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,iGold Technologies Private Limited,"Chennai, Tamil Nadu",na,21.0,216000.0,216000.0,216000.0,18000.0,na,0,1,0,Tamil Nadu,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,LearnQ.ai,"Bengaluru, Karnataka",na,1272.0,550000.0,550000.0,550000.0,45833.33333333334,na,0,1,0,Karnataka,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,SITA,India,na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,India,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,LEO Software,"Shimla, Himachal Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Himachal Pradesh,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Things Ally Private Limited,"Indore, Madhya Pradesh",na,1.0,140832.0,506724.0,323778.0,26981.5,na,0,1,0,Madhya Pradesh,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Acies Global,Remote,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Remote,2,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios,Samaira HR Solutions,"Gurgaon, Haryana",architecture,1.0,2200000.0,2200000.0,2200000.0,183333.3333333333,na,0,1,0,Haryana,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,ITIO INNOVEX PRIVATE LIMITED,"Ghaziabad, Uttar Pradesh",na,1.0,180000.0,840000.0,510000.0,42500.0,na,0,1,0,Uttar Pradesh,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javascript,Escalon Business Services Pvt. Ltd,"Mohali, Punjab",na,1.0,960000.0,960000.0,960000.0,80000.0,na,0,1,0,Punjab,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,GlobalSpace Technologies Ltd.,"Navi Mumbai, Maharashtra",na,1.0,360000.0,600000.0,480000.0,40000.0,na,0,1,0,Maharashtra,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,My Workforce,"Gurgaon, Haryana",na,1.0,300000.0,700000.0,500000.0,41666.66666666666,na,0,1,0,Haryana,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,NicheSoft Inc,"Bengaluru, Karnataka",na,1.0,455846.0,1057914.0,756880.0,63073.33333333334,senior,0,0,1,Karnataka,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Larsen & Toubro Infotech Limited,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,6,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Joulestowatts Business Solutions,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,"JPMorgan Chase Bank, N.A.","Hyderabad, Telangana",security,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Telangana,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Pion Global Pvt Ltd,"Bengaluru, Karnataka",na,1.0,800000.0,1200000.0,1000000.0,83333.33333333331,na,0,1,0,Karnataka,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,FarEye,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Spine Software Systems Pvt. Ltd.,"Dera Bassi, Punjab",database database,73.0,420000.0,960000.0,690000.0,57500.0,na,0,1,0,Punjab,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flutter,Cliffex,"Noida, Uttar Pradesh",server app,1416.0,144000.0,600000.0,372000.0,31000.0,na,0,1,0,Uttar Pradesh,3,154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Pixel Solutionz,"Salt Lake City, West Bengal",php mysql,1.0,240000.0,420000.0,330000.0,27500.0,na,0,1,0,West Bengal,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
server,Hopefloats Technologies Pvt. Ltd.,"Noida, Uttar Pradesh",na,1.0,780000.0,900000.0,840000.0,70000.0,senior,0,0,1,Uttar Pradesh,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Jagran New Media,"Delhi, Delhi",na,1.0,114206.0,400000.0,257103.0,21425.25,na,0,1,0,Delhi,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
html,Techlive,"Noida, Uttar Pradesh",javascript,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Shah Investors Home Ltd,"Ahmedabad, Gujarat",mobile,1.0,180000.0,450000.0,315000.0,26250.0,na,0,1,0,Gujarat,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Dbest,"Pitampura, Delhi",na,1.0,180000.0,240000.0,210000.0,17500.0,na,0,1,0,Delhi,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Thor Solutions,"New Delhi, Delhi",na,1.0,180000.0,240000.0,210000.0,17500.0,na,0,1,0,Delhi,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Kreate Communication,Remote,mobile,1.0,248832.0,720000.0,484416.0,40368.0,na,0,1,0,Remote,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
app,SysTools Software Pvt. Ltd.,"Dwarka, Delhi, Delhi",na,1.0,240000.0,720000.0,480000.0,40000.0,na,0,1,0,Delhi,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Iglaps Technologies,"Noida, Uttar Pradesh",database,1.0,180000.0,540000.0,360000.0,30000.0,na,0,1,0,Uttar Pradesh,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
